assignment_id,employee_id,project_id,start_date,end_date,utilization_pct
ASG002935,EMP00225,PRJ0123,2013-10-18,2014-06-13,79
ASG002936,EMP00225,PRJ0016,2014-06-13,2014-12-13,86
ASG002937,EMP00225,PRJ0023,2015-01-24,2015-07-11,100
ASG002938,EMP00225,PRJ0072,2015-08-28,2016-01-28,72
ASG002939,EMP00225,PRJ0099,2016-02-21,2016-09-11,71
ASG002940,EMP00225,PRJ0036,2016-09-11,2017-04-28,88
ASG002941,EMP00225,PRJ0108,2017-04-28,2018-01-22,80
ASG002942,EMP00225,PRJ0052,2018-01-22,2018-06-14,98
ASG002943,EMP00225,PRJ0165,2018-07-29,2018-10-31,72
ASG002944,EMP00225,PRJ0227,2018-11-19,2019-06-23,75
ASG002945,EMP00225,PRJ0205,2019-06-23,2020-02-17,93
ASG002946,EMP00225,PRJ0135,2020-02-17,2020-08-09,97
ASG002947,EMP00225,PRJ0064,2020-09-27,2021-02-13,100
ASG002948,EMP00225,PRJ0162,2021-02-13,2021-05-13,99
ASG002949,EMP00225,PRJ0206,2021-05-13,2021-10-31,84
ASG002950,EMP00225,PRJ0140,2021-10-31,2022-03-23,91
ASG002951,EMP00225,PRJ0204,2022-04-10,2022-12-14,90
ASG002952,EMP00225,PRJ0005,2022-12-14,2023-03-10,75
ASG002953,EMP00225,PRJ0098,2023-03-10,2023-07-07,75
ASG002954,EMP00225,PRJ0201,2023-07-07,2024-03-30,96
ASG002955,EMP00225,PRJ0183,2024-03-30,2024-11-21,90
ASG002956,EMP00225,PRJ0092,2024-11-21,2025-05-01,99
ASG002957,EMP00225,PRJ0123,2025-05-01,2025-07-30,89
ASG002958,EMP00225,PRJ0140,2025-07-30,2026-02-04,77
ASG002959,EMP00225,PRJ0201,2026-02-04,2026-06-15,82
ASG002960,EMP00225,PRJ0125,2026-06-15,2026-06-18,81
ASG002961,EMP00226,PRJ0089,2015-07-10,2015-11-24,76
ASG002962,EMP00226,PRJ0234,2015-11-29,2016-08-24,99
ASG002963,EMP00226,PRJ0145,2016-08-24,2017-01-18,79
ASG002964,EMP00226,PRJ0129,2017-01-18,2017-06-28,72
ASG002965,EMP00226,PRJ0083,2017-06-28,2017-11-05,76
ASG002966,EMP00226,PRJ0100,2017-11-05,2018-04-10,80
ASG002967,EMP00226,PRJ0070,2018-04-20,2018-10-30,75
ASG002968,EMP00226,PRJ0047,2018-11-03,2019-07-09,88
ASG002969,EMP00226,PRJ0007,2019-07-09,2020-01-12,75
ASG002970,EMP00226,PRJ0082,2020-01-12,2020-08-12,75
ASG002971,EMP00226,PRJ0153,2020-08-12,2020-12-03,84
ASG002972,EMP00226,PRJ0057,2020-12-03,2021-07-13,80
ASG002973,EMP00226,PRJ0008,2021-07-13,2022-03-07,86
ASG002974,EMP00226,PRJ0230,2022-03-07,2022-10-01,86
ASG002975,EMP00226,PRJ0208,2022-10-01,2023-02-08,74
ASG002976,EMP00226,PRJ0200,2023-02-08,2023-04-24,75
ASG002977,EMP00226,PRJ0072,2023-04-24,2023-12-19,71
ASG002978,EMP00226,PRJ0015,2023-12-19,2024-06-09,87
ASG002979,EMP00226,PRJ0208,2024-06-09,2024-12-31,86
ASG002980,EMP00226,PRJ0121,2024-12-31,2025-09-20,72
ASG002981,EMP00226,PRJ0136,2025-09-20,2026-03-27,99
ASG002982,EMP00226,PRJ0092,2026-03-27,2026-05-26,73
ASG002983,EMP00226,PRJ0197,2026-05-26,2026-06-18,82
ASG002984,EMP00227,PRJ0150,2018-08-04,2019-03-25,84
ASG002985,EMP00227,PRJ0060,2019-06-04,2019-08-09,92
ASG002986,EMP00227,PRJ0250,2019-08-09,2019-10-10,87
ASG002987,EMP00227,PRJ0041,2019-12-04,2020-05-19,92
ASG002988,EMP00227,PRJ0026,2020-07-22,2020-12-09,75
ASG002989,EMP00227,PRJ0064,2020-12-09,2021-04-13,77
ASG002990,EMP00227,PRJ0169,2021-04-13,2021-09-25,76
ASG002991,EMP00227,PRJ0062,2021-09-25,2022-06-02,84
ASG002992,EMP00227,PRJ0069,2022-06-02,2022-11-15,77
ASG002993,EMP00227,PRJ0137,2022-11-15,2023-04-30,86
ASG002994,EMP00227,PRJ0209,2023-04-30,2023-07-14,88
ASG002995,EMP00227,PRJ0203,2023-09-08,2024-05-02,87
ASG002996,EMP00227,PRJ0235,2024-05-02,2024-10-02,82
ASG002997,EMP00227,PRJ0189,2024-11-15,2025-02-12,76
ASG002998,EMP00227,PRJ0015,2025-02-12,2025-10-23,99
ASG002999,EMP00227,PRJ0196,2025-12-21,2026-06-18,92
ASG003000,EMP00228,PRJ0243,2020-05-26,2021-01-06,83
ASG003001,EMP00228,PRJ0057,2021-03-03,2021-10-30,71
ASG003002,EMP00228,PRJ0148,2021-10-30,2022-06-27,72
ASG003003,EMP00228,PRJ0217,2022-07-30,2023-04-06,70
ASG003004,EMP00228,PRJ0205,2023-04-06,2023-08-11,97
ASG003005,EMP00228,PRJ0100,2023-08-11,2024-04-04,92
ASG003006,EMP00228,PRJ0091,2024-04-04,2024-06-05,76
ASG003007,EMP00228,PRJ0240,2024-08-12,2024-11-01,89
ASG003008,EMP00228,PRJ0215,2024-11-01,2025-05-23,85
ASG003009,EMP00228,PRJ0217,2025-05-23,2025-09-11,84
ASG003010,EMP00228,PRJ0045,2025-09-11,2026-03-19,76
ASG003011,EMP00228,PRJ0046,2026-04-24,2026-06-18,82
ASG003012,EMP00229,PRJ0061,2024-01-30,2024-09-30,79
ASG003013,EMP00229,PRJ0152,2024-09-30,2025-04-11,93
ASG003014,EMP00229,PRJ0082,2025-05-17,2025-08-14,92
ASG003015,EMP00229,PRJ0207,2025-08-20,2026-01-10,96
ASG003016,EMP00229,PRJ0189,2026-01-10,2026-06-18,99
ASG003017,EMP00230,PRJ0179,2014-06-17,2014-10-26,71
ASG003018,EMP00230,PRJ0092,2014-10-26,2015-02-12,87
ASG003019,EMP00230,PRJ0234,2015-02-12,2015-06-03,74
ASG003020,EMP00230,PRJ0152,2015-06-03,2015-10-24,92
ASG003021,EMP00230,PRJ0008,2015-10-24,2016-07-18,99
ASG003022,EMP00230,PRJ0181,2016-07-18,2017-03-12,82
ASG003023,EMP00230,PRJ0180,2017-03-12,2017-05-25,95
ASG003024,EMP00230,PRJ0091,2017-06-01,2017-09-10,82
ASG003025,EMP00230,PRJ0243,2017-10-05,2018-06-24,75
ASG003026,EMP00230,PRJ0146,2018-06-24,2019-03-02,74
ASG003027,EMP00230,PRJ0145,2019-03-02,2019-06-13,81
ASG003028,EMP00230,PRJ0037,2019-06-13,2019-10-10,70
ASG003029,EMP00230,PRJ0145,2019-10-10,2020-03-06,87
ASG003030,EMP00230,PRJ0243,2020-03-06,2020-08-27,91
ASG003031,EMP00230,PRJ0049,2020-08-27,2021-03-12,98
ASG003032,EMP00230,PRJ0215,2021-03-25,2021-07-31,100
ASG003033,EMP00230,PRJ0208,2021-07-31,2022-04-22,77
ASG003034,EMP00230,PRJ0226,2022-04-22,2022-10-27,93
ASG003035,EMP00230,PRJ0249,2022-10-27,2023-07-16,87
ASG003036,EMP00230,PRJ0127,2023-07-16,2023-12-30,89
ASG003037,EMP00230,PRJ0139,2023-12-30,2024-06-07,85
ASG003038,EMP00230,PRJ0080,2024-06-07,2024-11-08,75
ASG003039,EMP00230,PRJ0045,2024-11-08,2025-05-15,88
ASG003040,EMP00230,PRJ0126,2025-05-15,2025-11-17,83
ASG003041,EMP00230,PRJ0010,2025-11-17,2026-04-24,75
ASG003042,EMP00230,PRJ0024,2026-04-24,2026-06-18,81
ASG003043,EMP00231,PRJ0015,2018-03-14,2018-07-20,99
ASG003044,EMP00231,PRJ0060,2018-07-20,2018-11-08,78
ASG003045,EMP00231,PRJ0155,2018-11-08,2019-05-04,84
ASG003046,EMP00231,PRJ0057,2019-05-04,2019-10-13,73
ASG003047,EMP00231,PRJ0006,2019-10-13,2020-02-01,85
ASG003048,EMP00231,PRJ0135,2020-02-01,2020-04-13,75
ASG003049,EMP00231,PRJ0123,2020-04-13,2020-10-17,85
ASG003050,EMP00231,PRJ0001,2020-10-17,2021-03-06,74
ASG003051,EMP00231,PRJ0085,2021-03-06,2021-08-29,70
ASG003052,EMP00231,PRJ0235,2021-08-29,2021-12-08,86
ASG003053,EMP00231,PRJ0158,2021-12-08,2022-04-06,98
ASG003054,EMP00231,PRJ0052,2022-04-06,2022-07-23,73
ASG003055,EMP00231,PRJ0207,2022-07-23,2022-11-01,70
ASG003056,EMP00231,PRJ0034,2022-11-01,2022-12-31,96
ASG003057,EMP00231,PRJ0088,2023-01-04,2023-04-07,70
ASG003058,EMP00231,PRJ0184,2023-04-07,2023-12-30,98
ASG003059,EMP00231,PRJ0046,2023-12-30,2024-03-14,97
ASG003060,EMP00231,PRJ0236,2024-03-14,2024-08-06,93
ASG003061,EMP00231,PRJ0206,2024-08-06,2024-11-15,71
ASG003062,EMP00231,PRJ0217,2024-11-15,2025-08-10,72
ASG003063,EMP00231,PRJ0223,2025-08-10,2026-02-15,76
ASG003064,EMP00231,PRJ0083,2026-02-15,2026-06-18,78
ASG003065,EMP00232,PRJ0016,2024-10-02,2024-12-27,83
ASG003066,EMP00232,PRJ0006,2025-01-13,2025-09-25,97
ASG003067,EMP00232,PRJ0038,2025-09-25,2026-03-15,91
ASG003068,EMP00232,PRJ0151,2026-03-15,2026-06-18,88
ASG003069,EMP00233,PRJ0181,2019-11-02,2020-04-13,93
ASG003070,EMP00233,PRJ0235,2020-04-13,2021-01-01,94
ASG003071,EMP00233,PRJ0037,2021-01-01,2021-06-07,88
ASG003072,EMP00233,PRJ0199,2021-06-07,2021-10-07,94
ASG003073,EMP00233,PRJ0029,2021-10-07,2022-04-15,94
ASG003074,EMP00233,PRJ0217,2022-04-15,2022-07-09,85
ASG003075,EMP00233,PRJ0135,2022-07-09,2023-01-17,80
ASG003076,EMP00233,PRJ0221,2023-01-17,2023-07-14,78
ASG003077,EMP00233,PRJ0094,2023-07-14,2024-02-05,85
ASG003078,EMP00233,PRJ0246,2024-02-05,2024-08-02,98
ASG003079,EMP00233,PRJ0019,2024-08-02,2024-12-31,73
ASG003080,EMP00233,PRJ0096,2024-12-31,2025-06-04,87
ASG003081,EMP00233,PRJ0181,2025-06-04,2025-10-13,70
ASG003082,EMP00233,PRJ0242,2025-10-13,2026-01-18,83
ASG003083,EMP00233,PRJ0170,2026-01-18,2026-06-18,74
ASG003084,EMP00234,PRJ0102,2017-11-04,2018-04-10,88
ASG003085,EMP00234,PRJ0151,2018-04-10,2018-07-20,86
ASG003086,EMP00234,PRJ0026,2018-07-20,2019-03-10,96
ASG003087,EMP00234,PRJ0087,2019-03-30,2019-10-22,99
ASG003088,EMP00234,PRJ0078,2019-10-22,2020-01-13,93
ASG003089,EMP00234,PRJ0083,2020-01-13,2020-07-10,87
ASG003090,EMP00234,PRJ0035,2020-07-10,2020-12-03,93
ASG003091,EMP00234,PRJ0250,2021-01-17,2021-09-25,85
ASG003092,EMP00234,PRJ0041,2021-09-25,2022-04-23,91
ASG003093,EMP00234,PRJ0188,2022-04-23,2022-07-15,98
ASG003094,EMP00234,PRJ0243,2022-08-05,2023-04-07,92
ASG003095,EMP00234,PRJ0112,2023-04-07,2023-10-12,90
ASG003096,EMP00234,PRJ0203,2023-12-12,2024-04-02,98
ASG003097,EMP00234,PRJ0164,2024-05-23,2024-10-02,89
ASG003098,EMP00234,PRJ0246,2024-12-18,2025-08-02,76
ASG003099,EMP00234,PRJ0125,2025-08-02,2025-10-19,83
ASG003100,EMP00234,PRJ0167,2025-11-30,2026-06-18,85
ASG003101,EMP00235,PRJ0082,2022-04-02,2022-09-17,80
ASG003102,EMP00235,PRJ0045,2022-09-17,2023-01-26,97
ASG003103,EMP00235,PRJ0182,2023-01-26,2023-09-23,83
ASG003104,EMP00235,PRJ0248,2023-09-23,2024-05-20,91
ASG003105,EMP00235,PRJ0144,2024-05-20,2025-01-27,84
ASG003106,EMP00235,PRJ0178,2025-01-27,2025-04-30,87
ASG003107,EMP00235,PRJ0228,2025-04-30,2025-07-01,71
ASG003108,EMP00235,PRJ0238,2025-07-01,2026-02-27,70
ASG003109,EMP00235,PRJ0158,2026-02-27,2026-06-06,75
ASG003110,EMP00235,PRJ0202,2026-06-06,2026-06-18,77
ASG003111,EMP00236,PRJ0092,2019-12-30,2020-05-24,97
ASG003112,EMP00236,PRJ0058,2020-06-20,2020-08-21,84
ASG003113,EMP00236,PRJ0171,2020-08-21,2021-05-17,92
ASG003114,EMP00236,PRJ0151,2021-05-17,2021-12-20,82
ASG003115,EMP00236,PRJ0209,2021-12-20,2022-06-11,95
ASG003116,EMP00236,PRJ0045,2022-06-11,2022-11-27,94
ASG003117,EMP00236,PRJ0097,2022-11-27,2023-04-13,95
ASG003118,EMP00236,PRJ0079,2023-04-13,2023-07-25,81
ASG003119,EMP00236,PRJ0188,2023-07-25,2023-11-02,71
ASG003120,EMP00236,PRJ0177,2023-11-02,2024-01-29,85
ASG003121,EMP00236,PRJ0076,2024-01-29,2024-04-27,90
ASG003122,EMP00236,PRJ0033,2024-04-27,2024-06-30,80
ASG003123,EMP00236,PRJ0046,2024-06-30,2024-10-16,94
ASG003124,EMP00236,PRJ0187,2024-10-16,2025-04-01,83
ASG003125,EMP00236,PRJ0001,2025-04-01,2025-10-03,89
ASG003126,EMP00236,PRJ0243,2025-10-03,2026-05-25,97
ASG003127,EMP00236,PRJ0180,2026-05-25,2026-06-18,80
ASG003128,EMP00237,PRJ0243,2024-08-15,2025-01-19,96
ASG003129,EMP00237,PRJ0147,2025-01-19,2025-09-13,94
ASG003130,EMP00237,PRJ0101,2025-09-13,2026-05-17,97
ASG003131,EMP00237,PRJ0218,2026-05-17,2026-06-18,85
ASG003132,EMP00238,PRJ0198,2022-10-31,2023-03-23,94
ASG003133,EMP00238,PRJ0248,2023-03-23,2023-12-14,70
ASG003134,EMP00238,PRJ0146,2023-12-14,2024-02-26,78
ASG003135,EMP00238,PRJ0009,2024-02-26,2024-06-24,82
ASG003136,EMP00238,PRJ0047,2024-07-13,2025-02-23,95
ASG003137,EMP00238,PRJ0155,2025-02-23,2025-09-03,98
ASG003138,EMP00238,PRJ0082,2025-10-04,2026-04-14,74
ASG003139,EMP00238,PRJ0236,2026-04-14,2026-06-18,100
ASG003140,EMP00239,PRJ0208,2017-06-04,2017-12-14,71
ASG003141,EMP00239,PRJ0248,2017-12-14,2018-03-25,90
ASG003142,EMP00239,PRJ0157,2018-04-24,2018-08-17,91
ASG003143,EMP00239,PRJ0057,2018-08-17,2019-05-12,85
ASG003144,EMP00239,PRJ0164,2019-05-12,2019-07-15,83
ASG003145,EMP00239,PRJ0145,2019-08-21,2019-12-26,89
ASG003146,EMP00239,PRJ0027,2019-12-26,2020-08-16,97
ASG003147,EMP00239,PRJ0240,2020-08-16,2021-02-10,78
ASG003148,EMP00239,PRJ0128,2021-02-10,2021-07-02,93
ASG003149,EMP00239,PRJ0037,2021-07-02,2021-08-31,89
ASG003150,EMP00239,PRJ0085,2021-10-11,2021-12-19,79
ASG003151,EMP00239,PRJ0191,2021-12-19,2022-06-25,99
ASG003152,EMP00239,PRJ0020,2022-06-25,2022-11-30,87
ASG003153,EMP00239,PRJ0061,2023-01-02,2023-07-23,99
ASG003154,EMP00239,PRJ0089,2023-07-23,2024-01-16,89
ASG003155,EMP00239,PRJ0082,2024-02-23,2024-06-05,82
ASG003156,EMP00239,PRJ0043,2024-06-05,2024-08-08,76
ASG003157,EMP00239,PRJ0163,2024-08-08,2025-03-09,73
ASG003158,EMP00239,PRJ0227,2025-04-27,2025-11-22,73
ASG003159,EMP00239,PRJ0247,2025-11-22,2026-06-18,72
ASG003160,EMP00240,PRJ0023,2018-11-01,2019-01-24,77
ASG003161,EMP00240,PRJ0211,2019-02-08,2019-06-23,94
ASG003162,EMP00240,PRJ0182,2019-07-13,2019-11-12,81
ASG003163,EMP00240,PRJ0172,2019-11-12,2020-06-21,96
ASG003164,EMP00240,PRJ0164,2020-06-21,2020-10-25,86
ASG003165,EMP00240,PRJ0187,2020-10-25,2021-07-13,86
ASG003166,EMP00240,PRJ0227,2021-07-13,2022-02-07,75
ASG003167,EMP00240,PRJ0086,2022-02-07,2022-05-19,89
ASG003168,EMP00240,PRJ0115,2022-06-09,2023-02-25,74
ASG003169,EMP00240,PRJ0003,2023-02-25,2023-06-03,80
ASG003170,EMP00240,PRJ0068,2023-06-03,2023-11-17,81
ASG003171,EMP00240,PRJ0054,2023-11-17,2024-04-08,95
ASG003172,EMP00240,PRJ0064,2024-04-08,2024-08-15,98
ASG003173,EMP00240,PRJ0178,2024-08-15,2025-03-27,90
ASG003174,EMP00240,PRJ0018,2025-03-27,2025-06-12,88
ASG003175,EMP00240,PRJ0090,2025-06-27,2026-02-27,79
ASG003176,EMP00240,PRJ0066,2026-02-27,2026-06-18,88
ASG003177,EMP00241,PRJ0202,2021-04-12,2021-07-18,74
ASG003178,EMP00241,PRJ0028,2021-07-18,2022-01-05,83
ASG003179,EMP00241,PRJ0185,2022-02-06,2022-05-24,99
ASG003180,EMP00241,PRJ0001,2022-05-24,2022-10-15,76
ASG003181,EMP00241,PRJ0013,2022-11-08,2023-05-14,75
ASG003182,EMP00241,PRJ0099,2023-05-14,2023-12-20,95
ASG003183,EMP00241,PRJ0113,2023-12-20,2024-08-01,75
ASG003184,EMP00241,PRJ0188,2024-08-01,2025-04-07,87
ASG003185,EMP00241,PRJ0108,2025-05-03,2025-12-01,90
ASG003186,EMP00241,PRJ0249,2025-12-01,2026-06-18,80
ASG003187,EMP00242,PRJ0043,2018-01-20,2018-10-11,94
ASG003188,EMP00242,PRJ0227,2018-10-11,2019-05-11,79
ASG003189,EMP00242,PRJ0106,2019-05-11,2019-08-09,90
ASG003190,EMP00242,PRJ0127,2019-09-20,2020-02-06,85
ASG003191,EMP00242,PRJ0226,2020-02-06,2020-05-05,96
ASG003192,EMP00242,PRJ0097,2020-05-26,2021-01-26,70
ASG003193,EMP00242,PRJ0090,2021-01-26,2021-06-03,87
ASG003194,EMP00242,PRJ0140,2021-07-21,2022-04-16,84
ASG003195,EMP00242,PRJ0097,2022-04-16,2022-12-23,89
ASG003196,EMP00242,PRJ0026,2022-12-23,2023-08-07,97
ASG003197,EMP00242,PRJ0213,2023-09-16,2024-04-16,76
ASG003198,EMP00242,PRJ0123,2024-04-16,2024-12-08,90
ASG003199,EMP00242,PRJ0202,2024-12-08,2025-02-17,95
ASG003200,EMP00242,PRJ0222,2025-03-30,2025-06-07,75
ASG003201,EMP00242,PRJ0148,2025-06-07,2025-09-05,96
ASG003202,EMP00242,PRJ0167,2025-09-05,2026-02-15,84
ASG003203,EMP00242,PRJ0195,2026-03-30,2026-06-18,72
ASG003204,EMP00243,PRJ0176,2025-05-22,2025-12-25,95
ASG003205,EMP00243,PRJ0058,2025-12-25,2026-06-18,73
ASG003206,EMP00244,PRJ0042,2022-11-12,2023-03-18,74
ASG003207,EMP00244,PRJ0116,2023-03-18,2023-05-27,77
ASG003208,EMP00244,PRJ0019,2023-05-27,2023-12-28,85
ASG003209,EMP00244,PRJ0205,2023-12-28,2024-07-12,87
ASG003210,EMP00244,PRJ0217,2024-07-12,2024-11-11,98
ASG003211,EMP00244,PRJ0009,2024-11-11,2025-04-11,75
ASG003212,EMP00244,PRJ0076,2025-04-11,2025-08-23,82
ASG003213,EMP00244,PRJ0006,2025-08-23,2025-12-13,84
ASG003214,EMP00244,PRJ0082,2025-12-17,2026-06-18,78
ASG003215,EMP00245,PRJ0067,2015-11-17,2016-01-29,98
ASG003216,EMP00245,PRJ0244,2016-01-29,2016-09-26,93
ASG003217,EMP00245,PRJ0027,2016-09-26,2016-12-30,89
ASG003218,EMP00245,PRJ0019,2016-12-30,2017-07-11,70
ASG003219,EMP00245,PRJ0088,2017-08-10,2017-12-28,78
ASG003220,EMP00245,PRJ0044,2018-01-22,2018-06-01,83
ASG003221,EMP00245,PRJ0228,2018-06-01,2019-01-22,81
ASG003222,EMP00245,PRJ0097,2019-01-22,2019-05-21,74
ASG003223,EMP00245,PRJ0042,2019-05-21,2020-02-02,76
ASG003224,EMP00245,PRJ0188,2020-03-07,2020-10-02,82
ASG003225,EMP00245,PRJ0020,2020-10-10,2021-02-26,73
ASG003226,EMP00245,PRJ0141,2021-02-26,2021-05-09,88
ASG003227,EMP00245,PRJ0242,2021-05-09,2021-07-17,85
ASG003228,EMP00245,PRJ0230,2021-07-17,2021-10-03,77
ASG003229,EMP00245,PRJ0024,2021-10-16,2022-01-10,82
ASG003230,EMP00245,PRJ0087,2022-01-10,2022-07-25,98
ASG003231,EMP00245,PRJ0153,2022-07-25,2022-11-08,89
ASG003232,EMP00245,PRJ0158,2022-11-08,2023-03-02,93
ASG003233,EMP00245,PRJ0229,2023-03-02,2023-08-29,72
ASG003234,EMP00245,PRJ0124,2023-08-29,2023-11-09,94
ASG003235,EMP00245,PRJ0181,2023-12-15,2024-06-20,86
ASG003236,EMP00245,PRJ0008,2024-06-20,2024-11-09,90
ASG003237,EMP00245,PRJ0111,2024-11-09,2025-03-24,77
ASG003238,EMP00245,PRJ0242,2025-03-24,2025-07-04,89
ASG003239,EMP00245,PRJ0168,2025-07-04,2026-01-23,99
ASG003240,EMP00245,PRJ0043,2026-01-23,2026-06-01,90
ASG003241,EMP00245,PRJ0156,2026-06-01,2026-06-18,91
ASG003242,EMP00246,PRJ0228,2020-09-24,2021-04-18,94
ASG003243,EMP00246,PRJ0112,2021-06-09,2022-02-26,85
ASG003244,EMP00246,PRJ0041,2022-02-26,2022-07-26,79
ASG003245,EMP00246,PRJ0014,2022-07-26,2023-01-28,83
ASG003246,EMP00246,PRJ0026,2023-01-28,2023-10-23,77
ASG003247,EMP00246,PRJ0085,2023-10-23,2024-03-08,79
ASG003248,EMP00246,PRJ0053,2024-04-21,2024-08-20,91
ASG003249,EMP00246,PRJ0250,2024-08-20,2024-12-06,93
ASG003250,EMP00246,PRJ0049,2024-12-06,2025-08-01,74
ASG003251,EMP00246,PRJ0105,2025-09-12,2025-12-26,73
ASG003252,EMP00246,PRJ0179,2025-12-26,2026-06-18,86
ASG003253,EMP00247,PRJ0142,2020-01-19,2020-09-29,82
ASG003254,EMP00247,PRJ0185,2020-09-29,2021-03-07,87
ASG003255,EMP00247,PRJ0237,2021-03-07,2021-08-26,70
ASG003256,EMP00247,PRJ0187,2021-08-26,2021-11-29,86
ASG003257,EMP00247,PRJ0139,2021-11-29,2022-06-16,74
ASG003258,EMP00247,PRJ0068,2022-06-16,2022-11-13,97
ASG003259,EMP00247,PRJ0170,2022-11-26,2023-02-19,83
ASG003260,EMP00247,PRJ0073,2023-02-19,2023-10-02,85
ASG003261,EMP00247,PRJ0077,2023-11-06,2024-07-27,81
ASG003262,EMP00247,PRJ0061,2024-07-27,2025-04-22,83
ASG003263,EMP00247,PRJ0025,2025-04-22,2025-06-22,72
ASG003264,EMP00247,PRJ0013,2025-06-22,2025-10-31,80
ASG003265,EMP00247,PRJ0101,2025-10-31,2026-01-02,78
ASG003266,EMP00247,PRJ0147,2026-01-02,2026-06-18,85
ASG003267,EMP00248,PRJ0141,2021-09-05,2022-05-31,84
ASG003268,EMP00248,PRJ0216,2022-05-31,2022-10-23,76
ASG003269,EMP00248,PRJ0126,2022-10-23,2023-06-03,93
ASG003270,EMP00248,PRJ0040,2023-06-03,2024-02-23,83
ASG003271,EMP00248,PRJ0014,2024-02-23,2024-05-14,89
ASG003272,EMP00248,PRJ0093,2024-05-14,2024-08-04,95
ASG003273,EMP00248,PRJ0001,2024-08-04,2025-04-24,88
ASG003274,EMP00248,PRJ0110,2025-04-24,2025-12-01,98
ASG003275,EMP00248,PRJ0023,2025-12-01,2026-03-05,79
ASG003276,EMP00248,PRJ0076,2026-03-05,2026-05-10,78
ASG003277,EMP00248,PRJ0211,2026-05-10,2026-06-18,75
ASG003278,EMP00249,PRJ0170,2020-09-25,2021-01-06,75
ASG003279,EMP00249,PRJ0161,2021-02-09,2021-06-10,79
ASG003280,EMP00249,PRJ0154,2021-06-10,2021-08-28,74
ASG003281,EMP00249,PRJ0123,2021-10-13,2022-06-11,100
ASG003282,EMP00249,PRJ0052,2022-06-11,2022-11-24,95
ASG003283,EMP00249,PRJ0025,2022-11-24,2023-08-08,97
ASG003284,EMP00249,PRJ0007,2023-08-08,2024-03-05,99
ASG003285,EMP00249,PRJ0053,2024-04-21,2024-08-17,97
ASG003286,EMP00249,PRJ0044,2024-08-17,2025-01-26,87
ASG003287,EMP00249,PRJ0164,2025-02-25,2025-10-04,79
ASG003288,EMP00249,PRJ0075,2025-10-04,2026-02-14,88
ASG003289,EMP00249,PRJ0021,2026-03-28,2026-06-18,99
ASG003290,EMP00250,PRJ0122,2013-11-10,2014-05-08,80
ASG003291,EMP00250,PRJ0217,2014-05-31,2014-12-29,91
ASG003292,EMP00250,PRJ0030,2014-12-29,2015-02-27,95
ASG003293,EMP00250,PRJ0079,2015-03-14,2015-08-06,76
ASG003294,EMP00250,PRJ0201,2015-08-06,2016-04-01,92
ASG003295,EMP00250,PRJ0102,2016-05-18,2017-01-10,97
ASG003296,EMP00250,PRJ0121,2017-01-10,2017-06-14,80
ASG003297,EMP00250,PRJ0126,2017-07-06,2018-03-29,78
ASG003298,EMP00250,PRJ0230,2018-03-29,2018-06-21,86
ASG003299,EMP00250,PRJ0170,2018-07-12,2018-10-29,92
ASG003300,EMP00250,PRJ0068,2018-11-20,2019-01-19,98
ASG003301,EMP00250,PRJ0024,2019-02-18,2019-09-27,88
ASG003302,EMP00250,PRJ0165,2019-11-15,2020-05-21,85
ASG003303,EMP00250,PRJ0140,2020-05-21,2021-01-10,89
ASG003304,EMP00250,PRJ0100,2021-01-10,2021-05-18,72
ASG003305,EMP00250,PRJ0048,2021-05-18,2022-01-21,79
ASG003306,EMP00250,PRJ0095,2022-01-21,2022-09-03,73
ASG003307,EMP00250,PRJ0227,2022-09-03,2023-02-12,83
ASG003308,EMP00250,PRJ0098,2023-02-12,2023-09-04,82
ASG003309,EMP00250,PRJ0095,2023-09-04,2023-11-04,87
ASG003310,EMP00250,PRJ0048,2023-11-04,2024-07-14,73
ASG003311,EMP00250,PRJ0115,2024-07-14,2024-11-07,78
ASG003312,EMP00250,PRJ0012,2024-11-07,2025-01-28,89
ASG003313,EMP00250,PRJ0068,2025-01-28,2025-08-05,72
ASG003314,EMP00250,PRJ0113,2025-08-05,2026-02-05,84
ASG003315,EMP00250,PRJ0120,2026-02-17,2026-06-18,73
ASG003316,EMP00251,PRJ0068,2023-10-05,2024-03-30,92
ASG003317,EMP00251,PRJ0058,2024-03-30,2024-08-26,97
ASG003318,EMP00251,PRJ0215,2024-08-26,2025-05-14,96
ASG003319,EMP00251,PRJ0069,2025-06-22,2026-03-15,91
ASG003320,EMP00251,PRJ0145,2026-03-15,2026-06-18,85
ASG003321,EMP00252,PRJ0016,2024-03-23,2024-10-19,76
ASG003322,EMP00252,PRJ0039,2024-10-19,2025-01-19,72
ASG003323,EMP00252,PRJ0193,2025-01-19,2025-05-08,93
ASG003324,EMP00252,PRJ0179,2025-05-08,2025-12-05,88
ASG003325,EMP00252,PRJ0171,2025-12-05,2026-02-27,89
ASG003326,EMP00252,PRJ0025,2026-02-27,2026-06-18,96
ASG003327,EMP00253,PRJ0022,2023-05-21,2023-08-20,80
ASG003328,EMP00253,PRJ0172,2023-08-20,2023-11-20,88
ASG003329,EMP00253,PRJ0089,2023-11-20,2024-05-18,85
ASG003330,EMP00253,PRJ0207,2024-05-18,2025-02-04,79
ASG003331,EMP00253,PRJ0139,2025-02-04,2025-10-18,92
ASG003332,EMP00253,PRJ0106,2025-10-18,2026-03-19,77
ASG003333,EMP00253,PRJ0249,2026-05-04,2026-06-18,100
